loan_id,duration,payments,frequency,balance_mean,balance_count,balance_std,balance_min,negative_balance,type_0_mean,type_0_count,type_0_max,type_0_std,type_1_mean,type_1_max,type_1_min,type_2_mean,type_2_count,type_2_max,type_2_min,type_2_std,sanctions_mean,sanctions_count,sanctions_std,household_mean,household_count,pension_mean,pension_count,pension_std,payment_statement_mean,payment_statement_count,ins_payment_mean,ins_payment_std,credit_cash,credit_cash_mean,credit_cash_min,col_another_bank,col_another_bank_mean,interest,interest_mean,withd_cash_mean,withd_cash_max,rem_another_bank,rem_another_bank_mean,rem_another_bank_std,rem_another_bank_min,credit_card_withd,credit_card_withd_mean,credit_card_withd_max,credit_card_withd_std,mean_trans_profit,credit_ratio,ratio_credit_cash,ratio_col_another_bank,ratio_withd_cash,ratio_rem_another_bank,ratio_credit_card_withd,ratio_interest,owner_count,owner_gender,card_type,has_card,region,no. of municipalities with inhabitants < 499 ,no. of municipalities with inhabitants 500-1999,no. of municipalities with inhabitants 2000-9999 ,no. of municipalities with inhabitants >10000 ,no. of cities ,ratio of urban inhabitants ,average salary ,unemploymant rate '95 ,ratio entrepeneurs,crime_delta,unemploymant_delta,acc_age_on_loan,trans_mth,withdrawal_mth,credit_mth,avg_mth_income,ratio_real_salary_to_expected,ratio_withd_credit_mth,owner_age_on_loan,ratio_max_value_in_account_to_loan,ratio_expected_income_to_payments,real_income_to_payments_ratio,log_sanctions_std,log_ratio_max_value_in_acc_to_loan,status
5713,60,2646,1,24908.761445783133,166,8944.715311238844,900.0,0.0,7197.82909090909,55,8273.803562464434,17.0,-3196.379245283019,3618.59925816388,-14.6,-7576.4,5.0,4626.027377783232,-3184.0,-14730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1708.3333333333333,100.0,22.0,16955.31818181818,0.0,0.0,-2311.9333333333334,187.9,51.0,-3668.0,3677.780265323093,-8742.0,0.0,0.0,0.0,0.0,-3574.9501543739284,0.3313253012048193,0.07228915662650602,0.13253012048192772,0.4879518072289157,0.3072289156626506,0.0,0.0,1,1,-1.0,-1.0,2,50,24,8,1,9,0.59,9060,1.78,0.124,0.0007852574251155721,0.6599999999999999,672,7.4107142857142865,-480.9276448787062,321.3316558441558,755.0,-4.735033317051561,-1.4966706084879282,17.336986301369862,0.37728898966994207,0.2853363567649282,-1.3510771558480454,0.0,0.32011706676844354,1
6704,60,6951,1,58445.02702702703,74,25817.735413552276,200.0,0.0,10538.953658536584,41,14228.902256623622,67.8,-10639.951515151515,12070.708000882787,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,19478.136363636364,100.0,0.0,0.0,0.0,0.0,-7335.915909090909,372.3,8.0,-3095.0,2055.7734727903685,-5018.0,0.0,0.0,0.0,0.0,-100.99785661493115,0.5540540540540541,0.2972972972972973,0.0,0.5945945945945946,0.10810810810810811,0.0,0.0,2,0,-1.0,-1.0,7,52,10,5,1,6,0.556,8843,2.82,0.113,0.0015312595703723148,0.7800000000000002,558,3.9784946236559136,-572.040404040404,566.6104117492787,736.9166666666666,-0.13705465106628678,-1.0095832907029745,33.73424657534247,0.3057320289646574,0.10601592097060375,-0.014529975056097131,0.0,0.2667638252410209,1
6474,60,1056,1,29108.363865546216,119,6107.706916241168,700.0,0.0,4125.163265306122,49,4198.6928673642915,51.7,-2521.3942857142856,2295.272856368991,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,6885.448275862069,500.0,0.0,0.0,0.0,0.0,-1185.6567567567567,167.7,16.0,-5394.0,0.0,-5394.0,0.0,0.0,0.0,0.0,1603.7689795918368,0.4117647058823529,0.24369747899159663,0.0,0.6218487394957983,0.13445378151260504,0.0,0.0,2,1,-1.0,-1.0,2,31,28,5,1,9,0.608,8208,1.89,0.155,0.006117460527185043,0.3699999999999999,638,5.595611285266458,-118.56085982982535,193.97319429339134,684.0,2.3446914906313405,-0.6112229076894915,39.83835616438356,0.6428945707070708,0.6477272727272727,1.518720624613482,0.0,0.49645966822390275,1
6676,24,1241,1,27626.083333333332,12,13131.977125726578,200.0,0.0,6735.577777777778,9,6669.971137264721,59.4,-7566.666666666667,4026.578365477733,-3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10053.833333333334,200.0,0.0,0.0,0.0,0.0,-3733.7999999999997,128.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-831.0888888888894,0.75,0.5,0.0,0.5,0.0,0.0,0.0,2,0,-1.0,-1.0,7,0,0,0,1,1,1.0,10787,2.64,0.131,0.0012907086577216645,0.44999999999999973,125,2.88,-1816.0,1616.5386666666666,898.9166666666666,-0.9245449769784624,-1.1233879135997573,25.482191780821918,1.652575208165458,0.7243486435670158,-0.6696928999910471,0.0,0.9755309447950733,1
6965,24,5814,1,63889.87393939393,165,30644.157075754654,800.0,0.0,18070.40597014925,67,16553.11792747435,12.2,-11909.255172413792,13540.241362133382,-14.6,-12558.09090909091,11.0,5441.5206781660845,-5942.0,-23717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,25136.020833333332,300.0,0.0,0.0,0.0,0.0,-9877.99,418.8,17.0,-10721.0,0.0,-10721.0,0.0,0.0,0.0,0.0,-6396.94011135545,0.40606060606060607,0.2909090909090909,0.0,0.6060606060606061,0.10303030303030303,0.0,0.0,1,0,-1.0,-1.0,6,139,28,5,1,6,0.5379999999999999,8814,4.76,0.107,-0.00044954494177120704,0.9800000000000004,576,8.59375,-1274.3409417450366,941.1669776119402,734.5,-8.709244535541798,-1.3540009074462767,53.78356164383562,1.0860774280472423,0.1263329893360853,-1.1002648970339612,0.0,0.7352854738414247,1
6725,36,7370,1,35566.88108108108,148,9992.573114499552,700.0,0.0,6441.2328125,64,9263.780338107967,33.6,-4487.483333333333,3662.9471239661493,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,16972.416666666668,700.0,0.0,0.0,0.0,0.0,-2867.782242990654,179.9,17.0,-3835.0,0.0,-3835.0,0.0,0.0,0.0,0.0,1953.7494791666677,0.43243243243243246,0.16216216216216217,0.0,0.722972972972973,0.11486486486486487,0.0,0.0,2,0,-1.0,-1.0,2,37,28,7,3,11,0.705,8541,2.51,0.131,0.0028126973193272485,0.4600000000000004,643,6.905132192846034,-209.3693623639191,300.5240814541213,711.75,2.744993999531672,-0.6966808162289714,46.84931506849315,0.23365483190110056,0.09657394843962008,0.2650949089778382,0.0,0.20998117152677692,1
7166,24,8260,1,30953.14375,16,13022.421614480605,300.0,0.0,7095.2,11,7305.874144002209,43.0,-8540.6,4222.693666369844,-2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,11090.714285714286,300.0,0.0,0.0,0.0,0.0,-4373.475,134.6,1.0,-7303.0,0.0,-7303.0,0.0,0.0,0.0,0.0,-1445.4000000000005,0.6875,0.4375,0.0,0.5,0.0625,0.0,0.0,1,1,-1.0,-1.0,3,8,8,5,1,3,0.856,9832,3.32,0.114,-0.008209018120522545,1.1600000000000006,160,3.0,-1601.3625000000002,1330.3500000000001,819.3333333333334,-1.7641171684296182,-1.2037151877325516,39.37260273972603,0.26204196933010493,0.09919289749798225,-0.1749878934624698,0.0,0.23273101977056665,1
7138,60,1000,1,24643.283941605838,137,5853.928886719554,400.0,0.0,3840.34375,48,4081.988093684422,41.5,-1881.5528089887641,1538.9646649681174,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,6752.518518518518,100.0,0.0,0.0,0.0,0.0,-1078.5486842105263,132.2,34.0,-2455.0,512.5944111117778,-2960.0,0.0,0.0,0.0,0.0,1958.7909410112359,0.35036496350364965,0.19708029197080293,0.0,0.5547445255474452,0.24817518248175183,0.0,0.0,1,1,-1.0,-1.0,2,85,19,6,1,5,0.535,8390,2.28,0.132,0.0005390351271224508,0.6100000000000003,658,6.246200607902735,-85.78508247669137,175.0916603343465,699.1666666666666,2.8016080205166665,-0.48994385176815597,48.74794520547945,0.6565650000000001,0.6991666666666666,1.9587909410112359,0.0,0.5047461813480666,1
5970,48,9689,1,27778.74563106796,103,13613.100566191759,300.0,0.0,12116.376315789474,38,13125.870056607197,52.0,-6511.843076923076,6652.7346988374165,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,21839.0,300.0,0.0,0.0,0.0,0.0,-5139.835365853659,182.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5604.533238866397,0.36893203883495146,0.20388349514563106,0.0,0.7961165048543689,0.0,0.0,0.0,2,1,-1.0,-1.0,6,151,41,2,3,5,0.483,8512,3.51,0.102,-0.0011443829868395957,0.6100000000000003,541,5.711645101663586,-361.10035546708366,671.88778091254,709.3333333333334,7.9011276863718,-0.5374414682413882,47.2,0.1710651253999381,0.0732101696081467,0.5784428980149032,0.0,0.15791369826974266,1
6157,24,4108,0,54128.56538461538,26,19656.294381371932,900.0,0.0,12494.761538461538,13,14073.752585252358,68.7,-9120.0,8063.315075079232,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,900.0,900.0,6.0,26704.166666666668,0.0,0.0,-5658.417647058823,288.2,2.0,-10530.0,0.0,-10530.0,0.0,0.0,0.0,0.0,3374.7615384615383,0.5,0.038461538461538464,0.23076923076923078,0.6538461538461539,0.07692307692307693,0.0,0.0,1,0,-1.0,-1.0,1,55,29,4,3,5,0.467,10124,0.56,0.141,0.005494982841753182,-0.020000000000000018,183,4.262295081967213,-1495.081967213115,2048.3215636822197,843.6666666666666,4.00011245175212,-0.7299058867131395,31.564383561643837,0.798378164556962,0.20537163258682245,0.8215096247472099,0.0,0.5868852390493091,1
6153,60,4760,2,49651.8918367347,49,26473.421823735447,1100.0,0.0,11216.012499999999,24,13346.718169462272,31.1,-7887.777777777777,10544.189119273542,-30.0,-14144.285714285714,7.0,7419.4111562011385,-2020.0,-22117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15763.764705882353,1100.0,0.0,0.0,0.0,0.0,-7493.428124999999,278.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10816.050992063492,0.4897959183673469,0.3469387755102041,0.0,0.6530612244897959,0.0,0.0,0.0,2,0,-1.0,-1.0,1,65,30,4,1,6,0.514,9307,3.85,0.118,0.004434404283801874,0.5799999999999996,252,5.833333333333333,-2622.86470143613,1335.2395833333333,775.5833333333334,-13.945698066483496,-1.9643401335424235,14.638356164383561,0.4414464285714286,0.16293767507002802,-2.272279620181406,0.0,0.36564707373693617,1
5693,24,1837,1,36548.81875,32,11906.808161813045,1000.0,0.0,7533.605882352941,17,8712.749825433313,61.8,-5580.1866666666665,6036.261721328935,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,12702.25,1000.0,0.0,0.0,0.0,0.0,-3817.6315789473683,199.8,3.0,-3373.0,0.0,-3373.0,0.0,0.0,0.0,0.0,1953.4192156862746,0.53125,0.3125,0.0,0.59375,0.09375,0.0,0.0,1,0,-1.0,-1.0,1,61,23,4,2,6,0.5529999999999999,8899,3.39,0.149,-0.006146734854445318,0.5800000000000001,236,4.067796610169491,-709.3457627118644,957.6617647058824,741.5833333333334,2.634119630097235,-0.7407059453080692,44.131506849315066,1.2605879150789332,0.4036926147704591,1.0633746410921472,0.0,0.8156249188692609,1
5922,12,1685,1,41077.635294117645,51,25420.727566030233,500.0,0.0,11452.434782608696,23,14715.895590996113,90.7,-8289.378571428571,10724.061912089963,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,18703.64285714286,500.0,0.0,0.0,0.0,0.0,-5841.64375,374.0,5.0,-8723.0,0.0,-8723.0,0.0,0.0,0.0,0.0,3163.0562111801246,0.45098039215686275,0.27450980392156865,0.0,0.6274509803921569,0.09803921568627451,0.0,0.0,1,0,-1.0,-1.0,1,61,23,4,2,6,0.5529999999999999,8899,3.39,0.149,-0.006146734854445318,0.5800000000000001,343,4.460641399416909,-725.0185339441899,1001.6706806946381,741.5833333333334,4.265274135763737,-0.7238092797539052,22.23835616438356,6.07847181008902,0.440108803165183,1.8771846950623885,0.0,1.9570580383748966,1
5959,24,4485,1,50214.50434782609,23,22727.670225229827,600.0,0.0,19481.75833333333,12,20687.868352093712,69.6,-15314.145454545454,14293.447355789549,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,600.0,600.0,6.0,38720.5,0.0,0.0,-11582.607142857143,258.7,2.0,-2720.5,1215.5165568596751,-3580.0,0.0,0.0,0.0,0.0,4167.612878787877,0.5217391304347826,0.043478260869565216,0.2608695652173913,0.6086956521739131,0.08695652173913043,0.0,0.0,1,0,-1.0,-1.0,1,80,26,6,2,5,0.467,8507,1.67,0.132,0.005794068673777058,0.18000000000000016,179,3.8547486033519553,-2566.6165566277296,3265.0991620111727,708.9166666666666,5.878847366340017,-0.7860761432577119,35.74246575342466,1.001335005574136,0.15806391675956893,0.9292336407553795,0.0,0.6938144606661157,1
5980,12,1783,1,30812.94615384615,78,7990.971151238134,1000.0,0.0,5691.885294117647,34,5807.161041759449,59.2,-2988.0526315789475,3052.870636217554,-14.6,-9199.333333333334,6.0,3949.420953338181,-4097.0,-14075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3040.0,800.0,15.0,11768.8,0.0,0.0,-2878.446551724138,174.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6495.500670794634,0.4358974358974359,0.0641025641025641,0.19230769230769232,0.7435897435897436,0.0,0.0,0.0,2,1,-1.0,-1.0,5,22,16,7,1,5,0.519,9045,3.13,0.124,0.0005782706306551466,0.4700000000000002,440,5.318181818181818,-830.958133971292,388.08308823529416,753.75,-8.617579662745783,-2.1411861510117736,26.956164383561642,2.1896102075154236,0.4227425687044307,-3.6430177626442144,0.0,1.1598987173292679,1
6764,48,708,1,38587.76,70,9896.492445941629,600.0,0.0,5087.997222222222,36,7009.14635285256,18.2,-4079.4764705882358,5211.552234310306,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12880.857142857143,600.0,0.0,0.0,0.0,0.0,-2426.183928571428,196.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.5207516339865,0.5142857142857142,0.2,0.0,0.8,0.0,0.0,0.0,1,1,-1.0,-1.0,6,29,41,10,2,10,0.747,9624,1.6,0.145,-0.0011111167484360652,0.71,367,5.722070844686649,-333.4721910562591,415.9125794732062,802.0,1.2575071716134494,-0.8017843352529372,23.073972602739726,1.6206891478342749,1.1327683615819208,1.4244643384660827,0.0,0.9634373167102853,1
5237,24,1889,1,48152.95333333333,90,11574.102240004077,800.0,0.0,10959.40303030303,33,11427.286514700374,16.3,-5645.975438596491,5329.231956063541,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,19943.944444444445,800.0,0.0,0.0,0.0,0.0,-4133.1883333333335,219.0,12.0,-5930.0,0.0,-5930.0,0.0,0.0,0.0,0.0,5313.42759170654,0.36666666666666664,0.2,0.0,0.6666666666666666,0.13333333333333333,0.0,0.0,1,1,-1.0,-1.0,5,50,11,3,1,4,0.527,8402,3.13,0.12,0.0019444660496227735,0.8500000000000001,489,5.521472392638037,-346.37886126358836,672.3560141290202,700.1666666666666,7.588803987202866,-0.5151718047949532,38.35890410958904,1.5768043056290806,0.37065466737250746,2.812825617631837,0.0,0.946549989954397,1
6726,60,1431,1,30461.404166666664,96,7824.866629042198,1000.0,0.0,3868.0851063829787,47,5516.512883783312,5.0,-2906.795918367347,2533.3794522632534,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,9417.368421052632,100.0,0.0,0.0,0.0,0.0,-1469.6470588235295,163.1,9.0,-4403.0,0.0,-4403.0,0.0,0.0,0.0,0.0,961.2891880156317,0.4895833333333333,0.19791666666666666,0.0,0.7083333333333334,0.09375,0.0,0.0,1,0,-1.0,-1.0,1,80,26,6,2,5,0.467,8507,1.67,0.132,0.005794068673777058,0.18000000000000016,431,6.682134570765661,-202.3291822529476,269.2402626252653,708.9166666666666,1.3559974440093547,-0.7514818930872681,39.8986301369863,0.5207721872816212,0.4953994875378523,0.6717604388648719,0.0,0.4192182238091889,1
6933,48,3931,1,42203.17272727273,22,20050.27841673887,400.0,0.0,10950.116666666667,12,13612.244491822483,70.0,-10188.228571428572,10136.000297572062,-14.6,-12168.0,3.0,9706.870350427062,-3592.0,-22706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,350.0,300.0,5.0,25943.6,0.0,0.0,-7145.371428571429,290.8,1.0,-6803.0,0.0,-6803.0,0.0,0.0,0.0,0.0,-11406.111904761905,0.5454545454545454,0.09090909090909091,0.22727272727272727,0.6363636363636364,0.045454545454545456,0.0,0.0,1,0,-1.0,-1.0,6,29,41,10,2,10,0.747,9624,1.6,0.145,-0.0011111167484360652,0.71,160,4.125,-4191.792857142857,2053.1468750000004,802.0,-14.222084669279184,-2.041642957054817,30.15068493150685,0.37763768761129485,0.20401933350292548,-2.901580235248513,0.0,0.3203702117585374,1
5145,48,6449,1,56105.5,35,21979.384405419012,700.0,0.0,20681.70625,16,21612.294539342456,55.7,-14689.884210526316,12469.073072618205,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,700.0,700.0,8.0,41112.375,0.0,0.0,-10028.886363636364,254.6,4.0,-14291.0,0.0,-14291.0,0.0,0.0,0.0,0.0,5991.822039473684,0.45714285714285713,0.02857142857142857,0.22857142857142856,0.6285714285714286,0.11428571428571428,0.0,0.0,1,1,-1.0,-1.0,4,32,50,7,4,4,0.626,8994,3.8,0.11,-0.0020519896339144354,0.9900000000000002,241,4.356846473029045,-1828.6162917667614,2574.486255186722,749.5,7.994425669744741,-0.7102839597930329,60.67123287671233,0.39319145087093604,0.1162195689254148,0.9291087051440042,0.0,0.3315971231651109,1
7008,12,3014,1,39063.76666666667,36,14039.273386590508,300.0,0.0,9289.213333333335,15,10031.543256424897,64.2,-5355.96,4785.228168612674,-14.6,-3081.0,1.0,0.0,-3081.0,-3081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1350.0,300.0,7.0,19372.571428571428,0.0,0.0,-3804.2105263157896,255.9,8.0,-4611.25,2266.1003476709247,-6953.0,0.0,0.0,0.0,0.0,852.2533333333349,0.4166666666666667,0.05555555555555555,0.19444444444444445,0.5277777777777778,0.2222222222222222,0.0,0.0,1,1,-1.0,-1.0,0,0,0,0,1,1,1.0,12541,0.29,0.167,0.01114566294286997,0.14,202,5.346534653465347,-1253.0138613861384,1379.5861386138615,1045.0833333333333,0.8154883980543832,-0.9082534437792361,34.11506849315069,1.7622760451227604,0.34674297721742975,0.2827648750276493,0.0,1.0160549939187307,1
7227,60,5242,2,63527.42,130,28698.37982616586,500.0,0.0,18056.9125,56,16897.738626369908,88.2,-12927.138888888889,14398.977310422848,-30.0,-14973.0,2.0,10353.457490133429,-7652.0,-22294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,25183.35,500.0,0.0,0.0,0.0,0.0,-10656.191025641026,371.7,12.0,-10472.0,0.0,-10472.0,0.0,0.0,0.0,0.0,-9843.22638888889,0.4307692307692308,0.3076923076923077,0.0,0.6,0.09230769230769231,0.0,0.0,1,0,-1.0,-1.0,2,77,26,7,2,7,0.53,8254,2.79,0.097,0.0015055962729390376,0.9699999999999998,484,8.057851239669422,-1729.3474517906338,1119.2301136363635,687.8333333333334,-14.310481786608515,-1.5451223396518587,39.8986301369863,0.4073489762177286,0.13121582093348597,-1.8777616155835348,0.0,0.34170777596227675,1
6600,36,607,1,38509.05,18,15001.855573002804,700.0,0.0,8711.658333333333,12,10570.555294561342,27.8,-10273.433333333332,8186.333665730139,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,14842.92857142857,700.0,0.0,0.0,0.0,0.0,-6097.52,176.8,1.0,-26.0,0.0,-26.0,0.0,0.0,0.0,0.0,-1561.7749999999996,0.6666666666666666,0.3888888888888889,0.0,0.5555555555555556,0.05555555555555555,0.0,0.0,1,1,-1.0,-1.0,3,28,11,1,4,5,0.877,9675,6.43,0.1,-0.0010619949535277395,1.25,169,3.195266272189349,-1823.686390532544,1546.4482248520708,806.25,-1.937085271317829,-1.179274133608316,40.868493150684934,2.7852462017206663,1.3282537067545306,-2.5729406919275117,0.0,1.331110931463708,1
6712,60,4437,1,34922.881250000006,144,11836.447603426754,900.0,0.0,7942.118867924528,53,11465.41167371299,83.4,-4206.287912087912,4891.858852529832,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,19859.428571428572,900.0,0.0,0.0,0.0,0.0,-3295.844047619048,180.7,39.0,-2616.3333333333335,1610.7385415152908,-4095.0,0.0,0.0,0.0,0.0,3735.8309558366154,0.3680555555555556,0.14583333333333334,0.0,0.5833333333333334,0.2708333333333333,0.0,0.0,1,0,-1.0,-1.0,5,94,14,3,1,4,0.584,8547,2.65,0.12,-0.00029725674489709255,0.9900000000000002,522,8.275862068965518,-241.74068460275362,456.44361309911085,712.25,5.245111907106515,-0.5296178490951143,30.673972602739727,0.2507114416647885,0.16052512959206672,0.8419722686131655,0.0,0.22371254273971308,1
7057,36,6436,2,45873.61666666667,126,20926.369442514388,800.0,0.0,20382.055882352943,34,22050.37882088102,102.1,-6483.951807228916,7629.476716869834,-30.0,-12771.888888888889,9.0,5584.472120183887,-3974.0,-20239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1266.6666666666667,200.0,16.0,42900.625,0.0,0.0,-7374.959722222222,322.4,35.0,-3409.657142857143,2870.6672717112224,-7082.0,0.0,0.0,0.0,0.0,1126.2151862351384,0.2698412698412698,0.023809523809523808,0.12698412698412698,0.5714285714285714,0.2777777777777778,0.0,0.0,2,1,-1.0,-1.0,0,0,0,0,1,1,1.0,12541,0.29,0.167,0.01114566294286997,0.14,476,7.941176470588235,-1213.6034052175087,1284.5833539298073,1045.0833333333333,1.0776319460028436,-0.9447447699714026,22.405479452054795,0.4686110247911056,0.1623808783923762,0.17498682197562748,0.0,0.3843170730146215,1
7176,36,7223,1,50676.8198757764,161,20993.628045388024,200.0,0.0,22177.26170212766,47,23496.414645972218,150.1,-8141.078095238095,7985.249833936377,-14.6,-13074.111111111111,9.0,5147.028716756019,-2563.0,-18794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4725.0,200.0,22.0,46293.86363636364,0.0,0.0,-7230.4890000000005,366.1,35.0,-6984.714285714285,2299.6647271162938,-9317.0,0.0,0.0,0.0,0.0,962.0724957784532,0.2919254658385093,0.024844720496894408,0.13664596273291926,0.6211180124223602,0.21739130434782608,0.0,0.0,1,1,-1.0,-1.0,1,35,36,9,0,7,0.365,9622,0.45,0.154,0.0007139363010166982,0.13999999999999996,689,7.0101596516690865,-923.7382818439422,965.6282308618721,801.8333333333334,1.199840984134425,-0.9566189681710724,18.934246575342467,0.480335579245312,0.11101112187918225,0.13319569372538465,0.0,0.3922688048070942,1
7304,60,6998,2,59352.833333333336,18,27879.396856671137,200.0,0.0,21108.227272727272,11,24734.340292075343,39.0,-29640.85714285714,19868.241454043953,-8500.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,-29640.85714285714,7.0,0.0,0.0,0.0,38539.0,6.0,0.0,0.0,2,250.0,200.0,5.0,46186.8,0.0,0.0,-19584.35,262.6,1.0,-10886.0,0.0,-10886.0,0.0,0.0,0.0,0.0,-8532.62987012987,0.6111111111111112,0.1111111111111111,0.2777777777777778,0.5555555555555556,0.05555555555555555,0.0,0.0,2,0,-1.0,-1.0,0,0,0,0,1,1,1.0,12541,0.29,0.167,0.01114566294286997,0.14,156,3.4615384615384612,-5700.164835164835,4059.2744755244753,-1424.9880952380952,7.721258398908169,-1.404232423684124,50.03013698630137,0.24778484328855863,-0.20362790729324023,-1.5722636894400253,0.0,0.221369853873348,1
6362,12,3159,1,42164.027631578945,76,12938.940496291018,800.0,0.0,9919.53870967742,31,10390.880287337784,14.1,-5415.023255813953,5245.555094728034,-14.6,-14273.0,2.0,11605.036492833618,-6067.0,-22479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1000.0,800.0,15.0,20217.6,0.0,0.0,-4392.377966101695,218.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9768.484546136533,0.40789473684210525,0.02631578947368421,0.19736842105263158,0.7763157894736842,0.0,0.0,0.0,1,0,-1.0,-1.0,6,22,41,13,2,5,0.40700000000000003,8544,1.29,0.109,0.0012835648783702158,0.5700000000000001,460,4.956521739130435,-1284.0015166835187,646.9264375876578,712.0,-13.719781665922097,-1.9847720576569232,19.493150684931507,1.834188034188034,0.2253877809433365,-3.0922711447092537,0.0,1.0417554884633837,1
5880,36,2051,1,55315.16842105263,19,32965.14577809675,900.0,0.0,13746.649999999998,14,17258.131984472177,19.1,-25000.0,7471.9475372890565,-20100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,21260.11111111111,900.0,0.0,0.0,0.0,0.0,-12388.789999999999,424.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11253.350000000002,0.7368421052631579,0.47368421052631576,0.0,0.5263157894736842,0.0,0.0,0.0,1,0,-1.0,-1.0,3,17,4,3,2,4,0.899,10446,7.34,0.09,-0.0017014888027023646,2.0600000000000005,188,3.0319148936170213,-3989.3617021276596,2193.6143617021276,870.5,-12.927455485353248,-1.8186249013395992,28.443835616438356,1.7553469852104664,0.42442710872745004,-5.4867625548512935,0.0,1.0135433821189797,1
