loan_id,payments,frequency,balance_mean,balance_std,balance_min,negative_balance,type_1_mean,type_1_max,type_1_min,type_1_std,type_2_count,type_2_max,pension_mean,pension_count,payment_statement_mean,ins_payment_std,credit_cash,credit_cash_min,col_another_bank,col_another_bank_mean,col_another_bank_std,interest,rem_another_bank,rem_another_bank_mean,rem_another_bank_std,credit_card_withd,credit_card_withd_mean,credit_card_withd_std,ratio_credit_cash,ratio_withd_cash,ratio_credit_card_withd,ratio_interest,owner_count,owner_gender,card_type,no. of municipalities with inhabitants 500-1999,no. of municipalities with inhabitants 2000-9999 ,no. of municipalities with inhabitants >10000 ,no. of cities ,ratio of urban inhabitants ,unemploymant rate '95 ,crime_delta,trans_mth,withdrawal_mth,credit_mth,ratio_withd_credit_mth,owner_age_on_loan,ratio_max_value_in_account_to_loan,ratio_expected_income_to_payments,real_income_to_payments_ratio,status
5887,5354,1,34672.759722222225,11966.657585313014,700.0,0.0,-5145.9473684210525,5362.111089645158,-14.6,-23600.0,4.0,8200.047738682177,0.0,0.0,0.0,0.0,16,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,2,0,-1.0,41,4,1,4,0.519,3.45,0.0033712028777238504,4.426229508196721,-819.1104939603107,392.8424180327869,-2.085086681988469,23.052054794520547,0.36425569667538293,0.13138152160378533,-1.29509912247934,1
6808,6330,1,43230.748717948714,28954.290593649355,1100.0,0.0,-6681.731428571428,8667.550410168187,-14.6,-31500.0,2.0,2769.03015512652,0.0,0.0,0.0,0.0,17,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21794871794871795,0.782051282051282,0.0,0.0,2,0,-1.0,41,10,2,10,0.747,1.6,-0.0011111167484360652,6.125654450261781,-1042.5967090501122,390.5541437875112,-2.669531806625403,38.964383561643835,0.6723437774267159,0.12669826224328595,-1.3116390728294556,1
6297,1459,1,39290.618055555555,9324.209981583177,900.0,0.0,-3666.487804878049,4171.351357305874,-14.6,-13300.0,0.0,0.0,0.0,0.0,0.0,0.0,17,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2361111111111111,0.7638888888888888,0.0,0.0,1,1,-1.0,29,6,1,6,0.58,3.83,0.0005933067581347919,4.8,-244.43252032520326,426.5658064516129,-0.5730241773444403,48.6,3.1089958875942427,0.5,1.8725149361865283,1
5161,4091,1,41660.392857142855,19672.650902026955,500.0,0.0,-10233.333333333334,8433.465084609845,-1400.0,-18200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,4.0,24545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.6428571428571429,0.0,0.0,1,0,-1.0,41,4,1,4,0.43700000000000006,5.74,0.0049124343257443085,3.7837837837837838,-2765.765765765766,2448.5552825552822,-1.1295500597721635,49.41095890410959,0.7023150411472339,0.17116841847958933,-0.2868928838618404,1
5390,7094,1,39303.32133333333,12751.902321501148,200.0,0.0,-7136.769565217392,6455.990992691966,-14.6,-29300.0,0.0,0.0,0.0,0.0,0.0,0.0,16,100.0,0.0,0.0,0.0,0.0,10.0,-5922.0,0.0,0.0,0.0,0.0,0.21333333333333335,0.6533333333333333,0.0,0.0,1,0,-1.0,21,10,1,8,0.569,1.12,0.00041519839030777913,5.022321428571429,-477.908676242236,689.2479217980296,-0.6933770289731503,29.30958904109589,0.441355958086646,0.09899210600507471,0.44488291518182266,1
6150,6918,1,65034.56785714286,25598.31223796081,700.0,0.0,-7613.060714285714,8462.794469395763,-14.6,-31000.0,9.0,6946.834736850382,0.0,0.0,0.0,0.0,26,700.0,0.0,0.0,0.0,0.0,36.0,-3450.0,2917.810549024731,0.0,0.0,0.0,0.15476190476190477,0.6309523809523809,0.0,0.0,1,1,-1.0,37,20,3,8,0.48,3.73,-0.00048161823727725157,7.974683544303797,-798.9374811633513,535.2059991920281,-1.4927663037586734,15.616438356164384,1.5671364556230123,0.10503999229064276,-0.8031140821329688,1
6223,1272,1,36039.0515625,9064.780338244962,900.0,0.0,-3998.0536585365858,4239.122523594804,-14.6,-13500.0,0.0,0.0,0.0,0.0,0.0,0.0,12,900.0,0.0,0.0,0.0,0.0,12.0,-3106.5,1178.67980847603,0.0,0.0,0.0,0.1875,0.625,0.0,0.0,1,0,-1.0,37,20,3,8,0.48,3.73,-0.00048161823727725157,5.53314121037464,-345.6530540521544,742.1833103621101,-0.4657246386792379,37.18356164383562,0.9141771488469602,0.5712788259958071,3.605765171371976,1
5032,2577,1,47123.11964285715,19982.323428801854,300.0,0.0,-5087.131428571429,6157.263699355011,-14.6,-25000.0,3.0,6184.1209830770085,0.0,0.0,0.0,0.0,8,300.0,0.0,0.0,0.0,0.0,12.0,-2963.5,324.30667304546506,0.0,0.0,0.0,0.14285714285714285,0.6428571428571429,0.0,0.0,1,1,-1.0,42,14,1,8,0.46,4.69,0.002439709481963003,5.0,-1952.124829931973,524.1259920634922,-3.7245335272277322,54.221917808219175,0.7261528262837925,0.283663174233605,-6.206281328726032,1
6253,2490,1,40038.92452830189,12891.57956565665,300.0,0.0,-6356.33125,6240.28747592751,-14.6,-21440.0,0.0,0.0,0.0,0.0,0.0,0.0,11,300.0,0.0,0.0,0.0,0.0,5.0,-7847.0,0.0,0.0,0.0,0.0,0.20754716981132076,0.6981132075471698,0.0,0.0,2,1,-1.0,0,0,1,1,1.0,4.75,-0.0013431315033809862,5.096153846153846,-611.1856971153846,961.4413919413919,-0.6356973001560158,35.964383561643835,1.1653798527443107,0.3571954484605087,1.4629153518837255,1
6460,1352,1,23050.189690721647,5423.587576531726,300.0,0.0,-1031.0063492063493,1431.1625357834116,-14.6,-5880.0,0.0,0.0,0.0,0.0,0.0,0.0,21,300.0,0.0,0.0,0.0,0.0,36.0,-724.5,1147.1039932929234,0.0,0.0,0.0,0.21649484536082475,0.41237113402061853,0.0,0.0,2,0,-1.0,70,18,0,9,0.33899999999999997,1.88,0.001496414971790986,7.012048192771084,-74.53057946069995,187.2363571934798,-0.3980561285097217,46.54520547945206,0.6879602235371467,0.5388929980276135,1.1531779526406223,1
6645,3900,1,40179.847499999996,14942.250003914432,400.0,0.0,-7726.045454545455,7895.483765613961,-14.6,-24000.0,0.0,0.0,0.0,0.0,0.0,0.0,5,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.0,0.0,1,1,-1.0,0,0,1,1,1.0,4.75,-0.0013431315033809862,3.061224489795918,-591.2789888682746,378.3107993197279,-1.562945043946677,53.0958904109589,0.5413981481481481,0.22805555555555554,-0.7135344470344471,1
5176,8023,2,23979.011764705883,13015.026674865436,800.0,0.0,-5086.086956521739,4952.845590833649,-30.0,-18000.0,2.0,1788.2730496207787,0.0,0.0,0.0,0.0,13,76.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2549019607843137,0.7450980392156863,0.0,0.0,1,0,-1.0,14,3,1,4,0.584,2.65,-0.00029725674489709255,3.4772727272727275,-999.790019762846,415.28076923076924,-2.4075037753729167,30.887671232876713,0.25740059827994516,0.0887760189455316,-1.068528273854808,-1
5269,4557,0,36207.96607142857,28057.37088886579,-2564.7,1.0,-7189.3,9971.999751972186,-0.4,-30300.0,7.0,3297.5231469637793,8416.666666666666,6.0,3341.0625,0.0,9,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.8392857142857143,0.0,0.0,1,0,-1.0,12,3,1,4,0.5920000000000001,3.52,0.0024165416171340595,4.577656675749319,-1672.4807318022579,440.7968080965356,-3.794221512230144,19.2,0.6829883207763392,-0.0959147099700095,-3.4023882671348114,-1
5351,5700,2,55710.268749999996,16118.14347211158,900.0,0.0,-5862.978021978022,5721.315654789012,-30.0,-31200.0,2.0,805.3946237714777,0.0,0.0,0.0,0.0,2,900.0,0.0,0.0,0.0,0.0,39.0,-4419.0,2945.936996860877,0.0,0.0,0.0,0.017857142857142856,0.6339285714285714,0.0,0.0,1,0,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,6.210720887245841,-1307.3832544534946,23.080358011479717,-56.64484293541841,31.87945205479452,0.42898879142300195,0.18334795321637426,-4.063203900439357,1
5861,2142,1,46304.06071428571,21857.619221295718,900.0,0.0,-7893.457142857143,9783.631580970807,-14.6,-31200.0,2.0,3215.921640836418,0.0,0.0,0.0,0.0,14,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,1,1,-1.0,10,5,1,6,0.556,2.82,0.0015312595703723148,4.341085271317829,-2268.097452934662,715.8548002385211,-3.1683763972511434,45.40547945205479,2.2471463585434175,0.34403205726735137,-9.348240065256872,1
5450,3328,1,33658.61756756757,11909.168772706615,500.0,0.0,-5329.509523809524,5190.76713240287,-14.6,-21200.0,4.0,8724.047584120573,0.0,0.0,0.0,0.0,2,300.0,13.0,21505.153846153848,3749.7050738725625,0.0,9.0,-3612.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.6756756756756757,0.0,0.0,1,1,-1.0,41,8,3,10,0.619,2.52,0.0016905015394354445,5.3883495145631075,-1084.8975381414702,733.4672330097087,-1.4791356577576107,45.583561643835615,0.31169270833333335,0.20941005608974358,-1.4502131982600734,1
7142,8049,1,26358.754615384616,9885.477724726503,900.0,0.0,-3442.2243243243242,3258.82300930498,-14.6,-15800.0,0.0,0.0,0.0,0.0,0.0,0.0,26,800.0,0.0,0.0,0.0,0.0,34.0,-2654.235294117647,1659.99233402435,0.0,0.0,0.0,0.2,0.5384615384615384,0.0,0.0,1,0,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,8.176100628930817,-216.49209586945435,306.78784815813117,-0.7056736346280096,18.59178082191781,0.11949144821302853,0.12984014577380212,0.17837028964964116,-1
6306,3057,1,30229.797599999998,7937.353315967117,700.0,0.0,-3739.9146666666666,3581.971527973724,-14.6,-24480.0,0.0,0.0,0.0,0.0,0.0,0.0,30,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.76,0.0,0.0,1,0,-1.0,2,8,5,7,0.899,6.63,0.0008059231850084271,5.942947702060222,-177.8089381933439,300.0825356576862,-0.5925334435196065,16.252054794520546,1.384096608875804,0.27742339984734493,0.8412892814305964,1
6272,6644,2,55844.85873015873,17262.819498214853,400.0,0.0,-9770.222222222223,10718.998530410827,-30.0,-31800.0,1.0,0.0,0.0,0.0,0.0,0.0,1,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.9841269841269841,0.0,0.0,1,0,-1.0,0,0,1,1,1.0,4.75,-0.0013431315033809862,3.69140625,-1689.2122395833335,13.748161764705884,-122.86822547577661,34.88493150684931,0.25691576359622714,0.13386765001003412,-4.303821030720135,1
5044,1683,1,35614.74428571429,9576.327716908687,600.0,0.0,-3734.13488372093,4271.06257298176,-14.6,-22900.0,0.0,0.0,0.0,0.0,0.0,0.0,15,600.0,0.0,0.0,0.0,0.0,9.0,-4739.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.6571428571428571,0.0,0.0,1,1,-1.0,0,0,1,1,1.0,1.6,-6.450447661067678e-05,5.454545454545454,-290.9715493808517,599.438961038961,-0.4854064688697133,29.410958904109588,0.5285868488809665,0.4900475341651812,2.3521480191794835,1
5576,2604,1,60521.8,26662.45919675504,1000.0,0.0,-7468.64,8183.441352751661,-14.6,-29500.0,8.0,6017.187369468041,0.0,0.0,0.0,0.0,22,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21359223300970873,0.7864077669902912,0.0,0.0,1,0,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,5.421052631578948,-1144.342894736842,512.0247368421052,-2.234936737225895,55.80821917808219,4.44791026625704,0.40133768561187916,-4.613688556067589,1
7192,3222,2,24247.30487804878,15424.89285267595,200.0,0.0,-3504.315789473684,3932.8204373300223,-30.0,-18500.0,4.0,8085.289048636419,0.0,0.0,0.0,0.0,24,5.4,0.0,0.0,0.0,0.0,32.0,-4114.0,3990.8519908539865,0.0,0.0,0.0,0.1951219512195122,0.5447154471544715,0.0,0.0,1,1,-1.0,12,3,1,4,0.5920000000000001,3.52,0.0024165416171340595,6.019575856443719,-940.4640680003433,313.3519860389241,-3.0013024008200166,57.635616438356166,0.6852058762673288,0.23096420442789156,-3.9770298597387757,1
5739,6365,1,26122.84888888889,8289.780093711835,1100.0,0.0,-2751.296,2411.955557302,-14.6,-8700.0,0.0,0.0,0.0,0.0,0.0,0.0,13,36.1,0.0,0.0,0.0,0.0,12.0,-1905.3333333333333,383.46016347164016,0.0,0.0,0.0,0.28888888888888886,0.4444444444444444,0.0,0.0,1,0,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,5.487804878048781,-335.5239024390244,560.6048780487805,-0.5985033587414291,37.53972602739726,0.5459976433621367,0.1641921969101859,0.28997077769049495,1
6526,8013,1,36999.52352941177,16205.72181108147,600.0,0.0,-15666.666666666666,6709.942871093116,-10700.0,-23300.0,0.0,0.0,0.0,0.0,0.0,0.0,6,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.6470588235294118,0.0,0.0,1,0,-1.0,36,5,1,5,0.505,3.79,-0.0011790135586559245,4.015748031496063,-3700.787401574803,1617.1062992125985,-2.2885245103409657,36.21369863013699,0.24938364047312006,0.08619326927076833,-1.1008257415033902,1
5624,3703,1,26517.156382978726,21141.33189994332,-2485.5,1.0,-4242.307272727273,5012.076081597714,-3.3,-26000.0,4.0,6556.764770067629,2843.6363636363635,11.0,5653.8,0.0,24,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2553191489361702,0.7446808510638298,0.0,0.0,1,1,-1.0,29,7,2,6,0.621,3.24,-0.0026637029144583957,5.518590998043052,-1409.7978829389788,472.3284875594073,-2.9847826672992297,22.824657534246576,0.5048468584030966,-0.14792258021187035,-4.4601636553668,-1
6244,7518,2,55512.745762711864,27002.56255480798,200.0,0.0,-8487.8125,8240.598840741628,-30.0,-31400.0,0.0,0.0,0.0,0.0,0.0,0.0,7,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11864406779661017,0.8813559322033898,0.0,0.0,1,1,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,5.765472312703584,-829.4279315960913,446.6073108939559,-1.857174997730912,57.21643835616438,0.3742699003872188,0.13901081848009222,-0.5210868606701939,-1
5131,2026,1,60894.35922330097,24984.678496812903,200.0,0.0,-7542.386666666667,9163.48789355955,-14.6,-31400.0,3.0,5894.278694915379,0.0,0.0,0.0,0.0,23,200.0,0.0,0.0,0.0,0.0,12.0,-4514.0,0.0,0.0,0.0,0.0,0.22330097087378642,0.6601941747572816,0.0,0.0,1,1,-1.0,16,6,3,8,0.853,6.49,-0.0006010084453394527,5.930902111324376,-939.7919385796545,561.7399232245681,-1.673001863896278,33.295890410958904,2.7596948009213556,0.3832263902599539,-3.240623560381705,1
6960,3184,1,31375.160784313724,11990.87335640624,8686.4,0.0,-5037.919101123595,4285.3973395621615,-14.6,-21400.0,7.0,4532.375683163668,0.0,0.0,0.0,0.0,13,500.0,22.0,20842.909090909092,3771.2475251704036,0.0,36.0,-7342.0,3301.172518969586,0.0,0.0,0.0,0.08496732026143791,0.5359477124183006,0.0,0.0,2,1,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,6.860986547085202,-513.1353857006097,397.6656439304539,-1.2903689155263056,57.397260273972606,0.8439868613902848,0.3282296901172529,-0.8087233798600734,1
6358,2298,2,24523.073033707864,11727.066048624863,200.0,0.0,-4543.863636363636,4437.093232406272,-30.0,-14800.0,7.0,6376.914379227622,0.0,0.0,0.0,0.0,8,97.5,16.0,15081.8125,2779.463358725925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898876404494382,0.7303370786516854,0.0,0.0,1,1,-1.0,50,7,4,4,0.626,3.8,-0.0020519896339144354,5.493827160493828,-793.3249158249158,451.6778752436648,-1.7563953412527546,31.865753424657534,0.3819147084421236,0.32615317667536986,-2.4084778317738325,-1
5418,7249,1,50263.92761904762,21139.183477915594,300.0,0.0,-9546.507142857143,8405.23458224061,-14.6,-27800.0,11.0,4914.106187108884,0.0,0.0,0.0,0.0,19,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18095238095238095,0.819047619047619,0.0,0.0,1,0,-1.0,10,5,1,6,0.556,2.82,0.0015312595703723148,4.794520547945206,-901.7002016248592,401.9490507089642,-2.2433196447022974,30.232876712328768,0.3306329608681657,0.10165769991263163,-1.509801380198386,1
6598,5676,1,44122.525984251966,18019.441651534315,300.0,0.0,-5038.7555555555555,5715.924740621898,-14.6,-31900.0,9.0,5345.110026411472,0.0,0.0,0.0,0.0,2,200.0,0.0,0.0,0.0,0.0,41.0,-2988.951219512195,3585.2227751648816,0.0,0.0,0.0,0.015748031496062992,0.6614173228346457,0.0,0.0,1,0,-1.0,18,5,1,7,0.805,1.02,0.0026586157173756307,7.161654135338345,-1116.1766917293232,12.225267115156313,-91.30080195511962,17.145205479452056,1.3569532534648814,0.13018264035705895,-3.4490378076975383,1
5464,7984,1,54438.52876712329,21383.59124791509,900.0,0.0,-9776.15,8605.168063586214,-14.6,-31900.0,4.0,10276.094957878373,0.0,0.0,0.0,0.0,16,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2191780821917808,0.7808219178082192,0.0,0.0,1,1,-1.0,21,6,1,6,0.763,1.72,-0.0011986110939488676,5.104895104895105,-1605.7622377622379,764.937304075235,-2.099207646440399,54.43287671232877,1.1386773547094189,0.09837383099532397,-1.5059865420496164,1
6591,434,1,21368.909933774834,5923.774708486192,500.0,0.0,-1728.301923076923,2500.991134325919,-14.6,-19700.0,0.0,0.0,0.0,0.0,0.0,0.0,30,26.0,0.0,0.0,0.0,0.0,52.0,-1425.75,468.72241356733963,0.0,0.0,0.0,0.1986754966887417,0.45695364238410596,0.0,0.0,1,1,-1.0,23,4,2,4,0.598,7.08,0.001968503937007874,8.236363636363636,-94.27101398601398,229.34147001934235,-0.4110508839856276,46.78082191780822,2.0160282258064517,1.7213901689708142,5.705741230286527,1
5724,5269,1,18632.93381294964,6901.26079064652,800.0,0.0,-3325.351898734177,2647.68641651928,-14.6,-9500.0,0.0,0.0,0.0,0.0,0.0,0.0,38,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2733812949640288,0.7266187050359713,0.0,0.0,1,1,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,6.105417276720352,-146.06230887558613,201.69450951683748,-0.7241759293571292,26.972602739726028,0.12531220345416585,0.1983456696400329,0.24037953462374068,-1
6315,3597,1,64392.66727272727,20928.73786053127,800.0,0.0,-8895.17894736842,9650.839176595875,-14.6,-28800.0,3.0,1454.4264619888258,0.0,0.0,0.0,0.0,2,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.9636363636363636,0.0,0.0,1,0,-1.0,28,5,1,6,0.5379999999999999,4.76,-0.00044954494177120704,4.545454545454546,-2349.5464694794837,31.16824085005903,-75.38271026531271,19.0986301369863,2.280265962376054,0.20419794273005282,-7.798825845542407,1
5876,4610,2,32284.967241379312,13301.125930726632,1100.0,0.0,-8206.35,7482.215521162711,-30.0,-29500.0,5.0,5387.735034316368,0.0,0.0,0.0,0.0,1,1100.0,0.0,0.0,0.0,0.0,7.0,-7802.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.8620689655172413,0.0,0.0,2,1,-1.0,0,0,1,1,1.0,4.75,-0.0013431315033809862,4.473007712082262,-1341.4203084832905,17.379473996440577,-77.18417190060076,26.884931506849316,0.38885032537960956,0.19293203181489516,-3.7241640246954777,1
6986,3161,1,29287.95818181818,23560.04264518315,-669.7,1.0,-5413.580952380952,7918.639664653207,-0.8,-27000.0,8.0,6199.417616656769,1000.0,1.0,5419.913043478261,0.0,16,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2909090909090909,0.7090909090909091,0.0,0.0,1,1,-1.0,0,0,1,1,1.0,4.75,-0.0013431315033809862,6.088560885608856,-2112.103057459146,664.7290661368153,-3.177389353129972,18.649315068493152,0.5456118844247602,-0.400490790537453,-4.536717213065678,-1
6294,1332,1,43445.27608695652,11115.885675987303,700.0,0.0,-5310.090909090909,6578.608610260455,-14.6,-24300.0,0.0,0.0,0.0,0.0,0.0,0.0,12,700.0,0.0,0.0,0.0,0.0,20.0,-3285.0,2769.115572277831,0.0,0.0,0.0,0.13043478260869565,0.6521739130434783,0.0,0.0,1,1,-1.0,0,0,1,1,1.0,2.64,0.0012907086577216645,6.230248306997742,-359.5998358300841,708.0242229553742,-0.5078919960239118,41.88493150684931,0.9075800800800801,0.6748623623623623,3.86266275016275,1
5132,8975,1,33687.85862068966,13408.02036465337,200.0,0.0,-6523.961111111112,5685.696803899502,-14.6,-23800.0,0.0,0.0,0.0,0.0,0.0,0.0,12,200.0,0.0,0.0,0.0,0.0,7.0,-4605.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.6724137931034483,0.0,0.0,1,1,-1.0,30,4,1,6,0.514,3.85,0.004434404283801874,5.178571428571429,-582.4965277777778,1047.62012987013,-0.5560188384791613,34.66301369863014,0.12957455896007428,0.08641597028783658,0.5804327959258322,1
5877,4051,1,22360.536607142858,7476.937792262858,1000.0,0.0,-3011.4314285714286,2245.6605222132116,-14.6,-11700.0,0.0,0.0,0.0,0.0,0.0,0.0,26,200.0,0.0,0.0,0.0,0.0,26.0,-3612.5,105.54970393137063,0.0,0.0,0.0,0.23214285714285715,0.5357142857142857,0.0,0.0,2,0,-1.0,15,4,2,7,0.614,2.38,0.0024033917528557157,6.327683615819209,-170.13736884584344,309.7656712402475,-0.5492453962527326,43.912328767123284,0.44631983872294906,0.16691351929564716,0.6100767594127257,1
6227,1177,1,45582.448936170214,11726.617607165175,400.0,0.0,-6506.864285714286,8096.344793242498,-14.6,-23400.0,0.0,0.0,0.0,0.0,0.0,0.0,20,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.7872340425531915,0.0,0.0,1,0,-1.0,26,5,1,6,0.728,1.51,-0.004114897281338418,5.062836624775583,-350.45947678892026,564.2732684494,-0.6210811257318084,25.076712328767123,2.4742636646842255,0.6753044463324838,3.3728202196229735,1
7241,7041,1,52521.30144927536,28056.7718293166,-517.7,1.0,-7279.54,8142.74342773804,-2.5,-31100.0,8.0,4587.524369339711,0.0,0.0,3745.4064516129033,0.0,24,67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.8260869565217391,0.0,0.0,1,1,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,7.250437828371278,-841.335288966725,298.6988616462346,-2.816667209007192,18.972602739726028,0.673610519339109,-0.010463205307687616,-1.6257541204239117,-1
6737,3195,1,60266.93387096774,20349.02289451775,1000.0,0.0,-6549.735,6476.3727760963575,-14.6,-31000.0,8.0,6606.527939145818,0.0,0.0,0.0,0.0,2,600.0,0.0,0.0,0.0,0.0,26.0,-6326.5,860.2045919431029,0.0,0.0,0.0,0.016129032258064516,0.7741935483870968,0.0,0.0,2,1,-1.0,40,18,2,6,0.5720000000000001,4.09,0.00115360413899182,6.825688073394495,-989.8959633027523,15.304740061162077,-64.67904448862559,46.202739726027396,1.3651030255607721,0.25803338549817423,-5.5414941749260995,1
7004,5526,1,36344.23965517241,10434.960394182286,900.0,0.0,-5210.562025316456,4754.922999843096,-14.6,-24700.0,0.0,0.0,0.0,0.0,0.0,0.0,19,600.0,0.0,0.0,0.0,0.0,28.0,-4192.5,1725.5943366894824,0.0,0.0,0.0,0.16379310344827586,0.5948275862068966,0.0,0.0,2,1,-1.0,26,6,2,5,0.467,1.67,0.005794068673777058,6.094570928196147,-273.759826198763,510.9079377100392,-0.5358300507637301,14.315068493150685,0.21500542888165036,0.12828748944384122,0.8168148852270403,1
6169,1728,1,28250.109174311925,9371.387579711682,500.0,0.0,-3034.4461538461537,3553.7596123277017,-14.6,-13920.0,0.0,0.0,0.0,0.0,0.0,0.0,25,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22935779816513763,0.7706422018348624,0.0,0.0,1,1,-1.0,25,5,2,7,0.591,2.41,0.00010426767597777013,5.413907284768212,-150.71752419765664,256.7730659241421,-0.5869678100980529,23.742465753424657,0.4486892361111111,0.4045138888888889,1.2356779938811189,-1
5208,2077,1,43165.37395833333,27733.07363061104,-974.6,1.0,-5748.541176470588,6659.805627108843,-0.4,-23600.0,8.0,4566.679582663348,6403.8,5.0,6084.3949999999995,0.0,23,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23958333333333334,0.7604166666666666,0.0,0.0,1,0,-1.0,41,4,1,4,0.43700000000000006,5.74,0.0049124343257443085,4.458204334365325,-1059.028615006374,375.65592837419456,-2.8191452204408316,23.73972602739726,1.1111559139784946,-0.19828077355159685,-7.283158892062075,-1
6694,5616,1,39353.91224489796,21857.621982880795,900.0,0.0,-7208.527272727273,8357.284359691525,-14.6,-30500.0,2.0,2687.0057685088805,0.0,0.0,0.0,0.0,8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16326530612244897,0.8367346938775511,0.0,0.0,1,0,-1.0,2,8,5,7,0.899,6.63,0.0008059231850084271,5.104166666666667,-2369.013257575758,307.14708333333334,-7.7129602920720925,54.89041095890411,0.6561513235992402,0.15101198955365622,-3.524557562807563,1
5599,1285,1,24577.2,7049.35098797991,1000.0,0.0,-2258.1755102040815,2116.062844985978,-14.6,-11840.0,0.0,0.0,0.0,0.0,0.0,0.0,32,400.0,0.0,0.0,0.0,0.0,34.0,-3084.5,1654.005134468598,0.0,0.0,0.0,0.2119205298013245,0.5629139072847682,0.0,0.0,1,0,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,6.791604197901049,-101.56711440198268,214.84704817402618,-0.4727414933795752,29.813698630136987,2.6677950713359273,0.8132944228274966,1.959992628429391,1
6546,1322,1,31139.747863247863,9913.022916290283,600.0,0.0,-3766.1105263157897,3840.6823326271583,-14.6,-19680.0,0.0,0.0,0.0,0.0,0.0,0.0,23,600.0,0.0,0.0,0.0,0.0,14.0,-6020.0,0.0,0.0,0.0,0.0,0.19658119658119658,0.6837606837606838,0.0,0.0,2,1,-1.0,0,0,1,1,1.0,0.29,0.01114566294286997,6.179577464788732,-198.91428836174944,410.97642562693227,-0.4840041324957061,44.99178082191781,1.768872919818457,0.7905320221886031,3.0370976794408433,1
5414,3874,1,42204.42413793103,24745.58287975936,700.0,0.0,-8478.846153846154,7349.205216055156,-1800.0,-26700.0,0.0,0.0,0.0,0.0,0.0,0.0,6,700.0,0.0,0.0,0.0,0.0,1.0,-4625.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.7586206896551724,0.0,0.0,1,1,-1.0,11,1,4,5,0.877,6.43,-0.0010619949535277395,2.32,-678.3076923076924,426.95550000000003,-1.5887081728838073,50.12876712328767,0.7572825245224575,0.20811822405782138,-0.8110228197847583,1
