loan_id,date,amount,duration,payments,status,frequency,acc_create_date,balance_mean,balance_count,balance_std,balance_min,balance_max,negative_balance,type_0_mean,type_0_count,type_0_max,type_0_std,type_1_mean,type_1_max,type_1_min,type_1_std,type_2_mean,type_2_count,type_2_max,type_2_min,type_2_std,sanctions_mean,sanctions_count,sanctions_std,household_mean,household_count,pension_mean,pension_std,pension_count,payment_statement_mean,payment_statement_count,ins_payment_mean,ins_payment_std,credit_cash,credit_cash_mean,credit_cash_min,col_another_bank,col_another_bank_mean,interest,interest_mean,interest_max,interest_std,interest_min,withd_cash_mean,withd_cash_max,rem_another_bank,rem_another_bank_mean,rem_another_bank_std,rem_another_bank_min,credit_card_withd,credit_card_withd_mean,credit_card_withd_max,credit_card_withd_std,mean_trans_profit,credit_ratio,ratio_credit_cash,ratio_col_another_bank,ratio_withd_cash,ratio_rem_another_bank,ratio_credit_card_withd,ratio_interest,owner_count,owner_gender,owner_birthdate,card_type,has_card,region,no. of inhabitants,no. of municipalities with inhabitants < 499 ,no. of municipalities with inhabitants 500-1999,no. of municipalities with inhabitants 2000-9999 ,no. of municipalities with inhabitants >10000 ,no. of cities ,ratio of urban inhabitants ,average salary ,unemploymant rate '95 ,ratio entrepeneurs,crime_delta,unemploymant_delta,acc_age_on_loan,trans_mth,withdrawal_mth,credit_mth,avg_mth_income,ratio_real_salary_to_expected,ratio_withd_credit_mth,owner_age_on_loan,ratio_max_value_in_account_to_loan,ratio_expected_income_to_payments,real_income_to_payments_ratio,log_sanctions_std,log_ratio_max_value_in_acc_to_loan
7100,1997-12-31,348120,60,5802,,1,1996-12-01,58819.487692307695,65,22066.350640769953,600.0,111159.5,0.0,19547.32307692308,26,20364.4532993215,126.2,-11322.4,13575.934553418769,-14.6,-60500.0,-13184.57142857143,7.0,7208.322501505762,-2887.0,-20409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,600.0,600.0,13.0,38831.0,0.0,0.0,0.0,0.0,0.0,-9429.487500000001,341.3,3.0,278.0,48.95620491827364,228.6,0.0,0.0,0.0,0.0,-4959.6483516483495,0.4,0.015384615384615385,0.2,0.7384615384615385,0.046153846153846156,0.0,0.0,1,0,1962-07-20,-1.0,-1.0,4,42821,4,13,5,1,3,0.484,8173,5.887854352870287,0.124,-0.003825092883056241,1.122145647129713,395,4.936708860759494,-1861.2889692585895,1484.6068159688416,681.0833333333334,-7.281999292766449,-1.2537251946024028,35.47397260273973,0.3193137423876824,0.11738768240836493,-0.8548170202772061,0.0,0.27711170927696366
7147,1998-01-02,267600,48,5575,,2,1996-02-24,62460.22678571429,112,31861.593317575822,200.0,137673.6,0.0,12915.805263157896,57,13972.008917224735,24.8,-13255.283018867925,16196.471553512654,-30.0,-61500.0,-11054.0,2.0,1938.8867940135133,-9683.0,-12425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,20323.194444444445,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9605.829333333333,386.4,1.0,365.1,0.0,365.1,0.0,0.0,0.0,0.0,-11393.47775571003,0.5089285714285714,0.32142857142857145,0.0,0.6696428571428571,0.008928571428571428,0.0,0.0,1,0,1958-01-20,-1.0,-1.0,4,285387,0,2,8,5,7,0.899,10177,6.63,0.081,0.0008059231850084271,1.12,678,4.95575221238938,-1075.6319919853063,571.4958081043317,848.0833333333334,-13.434384697702697,-1.8821345261537596,39.97808219178082,0.51447533632287,0.1521225710014948,-2.0436731400376735,0.0,0.41506906632308394
5909,1998-01-03,61320,60,1022,,1,1997-02-06,23137.19054054054,74,4868.0898129165225,700.0,32515.7,0.0,4427.029166666666,24,4830.409773820991,30.5,-1702.604,1788.3262673100287,-14.6,-8100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,8096.923076923077,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1553.3375,108.4,21.0,-1048.0,497.1204079496234,-1607.0,0.0,0.0,0.0,0.0,2724.425166666666,0.32432432432432434,0.17567567567567569,0.0,0.5405405405405406,0.28378378378378377,0.0,0.0,1,0,1947-09-17,-1.0,-1.0,6,124605,11,42,14,1,8,0.46,8772,4.69,0.126,0.002439709481963003,0.29000000000000004,331,6.706948640483383,-154.31456193353475,401.24131419939573,731.0,3.726983812129502,-0.38459290325434575,50.33150684931507,0.5302625570776256,0.7152641878669276,2.665778049575994,0.0,0.42543932661481887
7037,1998-01-03,218064,48,4543,,1,1997-05-07,54315.558974358966,39,14925.629654032196,400.0,81063.2,0.0,14668.593333333332,15,16541.014229547574,120.8,-7354.49,5893.456122451677,-14.6,-20500.0,-7561.25,4.0,4572.968282928132,-2285.0,-13448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,400.0,400.0,7.0,31149.714285714286,0.0,0.0,0.0,0.0,0.0,-5616.316,286.8,6.0,-5891.0,1957.5604205234638,-7678.0,0.0,0.0,0.0,0.0,-247.14666666666744,0.38461538461538464,0.02564102564102564,0.1794871794871795,0.6410256410256411,0.15384615384615385,0.0,0.0,1,0,1944-04-08,-1.0,-1.0,0,1204953,0,0,0,1,1,1.0,12541,0.29,0.167,0.01114566294286997,0.14,241,4.854771784232365,-1856.7311203319503,1825.9659751037343,1045.0833333333333,-0.2364851287776102,-1.016848695784963,53.775342465753425,0.3717404064861692,0.23004255631374274,-0.0544016435541861,0.0,0.31608030330112286
5782,1998-01-04,63576,12,5298,,1,1997-06-16,59128.5875,32,21405.491501884702,500.0,109399.2,0.0,10523.22,20,16402.454544610086,71.2,-13902.433333333334,16403.681946071705,-14.6,-56900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,650.0,500.0,6.0,34434.833333333336,0.0,0.0,0.0,0.0,0.0,-6844.741666666666,291.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3379.213333333335,0.625,0.0625,0.1875,0.75,0.0,0.0,0.0,1,0,1960-04-03,-1.0,-1.0,0,1204953,0,0,0,1,1,1.0,12541,0.29,0.167,0.01114566294286997,0.14,202,4.752475247524752,-2064.7178217821784,1562.8544554455445,1045.0833333333333,-3.2334391196874273,-1.3211197079727817,37.78082191780822,1.7207625519063796,0.19725997231659745,-0.637828111236945,0.0,1.0009121909827783
6237,1998-01-06,407952,48,8499,,1,1996-09-15,14785.585897435896,78,6609.1715620455625,-1449.6,29696.8,1.0,3416.6951219512193,41,3075.254854882049,34.1,-3495.1513513513514,3136.8423388303527,-14.6,-9900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,5351.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2468.501923076923,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.45622940013209,0.5256410256410257,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,1,0,1974-02-28,-1.0,-1.0,5,51428,50,11,3,1,4,0.527,8402,3.13,0.12,0.0019444660496227735,0.8500000000000001,478,4.895397489539749,-219.3609634739342,214.43693234003467,700.1666666666666,-0.11205364827440908,-1.02296260760759,23.87123287671233,0.07279483860846374,0.08238224104796642,-0.009231230662446415,0.0,0.07026724183325082
6552,1998-01-08,170448,48,3551,,1,1996-09-22,39297.33529411765,85,12622.471304730287,1000.0,73025.1,0.0,11663.95625,32,12529.19600525206,37.0,-6256.426415094339,5939.973721003477,-14.6,-22900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,21816.176470588234,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4016.0172413793102,216.6,10.0,-9629.0,0.0,-9629.0,0.0,0.0,0.0,0.0,5407.52983490566,0.3764705882352941,0.2,0.0,0.6823529411764706,0.11764705882352941,0.0,0.0,2,0,1943-10-11,-1.0,-1.0,4,228848,15,40,18,2,6,0.5720000000000001,9893,4.09,0.096,0.00115360413899182,0.6299999999999999,473,5.3911205073995765,-396.8135146994295,739.785808668076,824.4166666666666,6.5592194500018115,-0.5363897361235678,54.28219178082192,0.42843037172627435,0.23216464845583404,1.5228188777543397,0.0,0.35657619927203027
7067,1998-01-11,136368,24,5682,,1,1997-04-26,60593.8406779661,59,21974.288190104468,600.0,119446.2,0.0,18817.264,25,16624.31686004671,205.7,-12309.782352941176,12040.587472264588,-14.6,-46800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,27552.41176470588,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9992.771428571428,327.7,7.0,-9535.0,0.0,-9535.0,0.0,0.0,0.0,0.0,6507.481647058823,0.423728813559322,0.288135593220339,0.0,0.5932203389830508,0.11864406779661017,0.0,0.0,1,1,1969-07-04,-1.0,-1.0,7,58400,65,16,4,1,6,0.524,8620,1.1,0.1,0.00047945205479452054,0.1499999999999999,260,6.807692307692308,-1420.3595022624436,2171.2227692307692,718.3333333333334,9.059139183840589,-0.6541749296253259,28.542465753424658,0.8759107708553326,0.1264226211427901,1.1452801209184835,0.0,0.6290942859429027
5320,1998-01-11,143676,36,3991,,2,1996-10-21,28370.441666666666,72,16621.38665670709,700.0,82795.9,0.0,8195.514814814815,27,12443.34171232841,52.9,-4414.340909090909,6354.822695066274,-30.0,-30600.0,-10574.0,1.0,0.0,-10574.0,-10574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,16851.615384615383,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3464.218918918919,290.5,22.0,-3382.7727272727275,3407.1940268149738,-8253.0,0.0,0.0,0.0,0.0,-6792.826094276094,0.375,0.18055555555555555,0.0,0.5138888888888888,0.3055555555555556,0.0,0.0,1,1,1952-12-12,-1.0,-1.0,6,157042,49,70,18,0,9,0.33899999999999997,8743,1.88,0.111,0.001496414971790986,0.5500000000000003,447,4.832214765100671,-1005.9289200732153,550.0345513298533,728.5833333333334,-9.323334453998985,-1.8288467836086248,45.11232876712329,0.5762681310726913,0.1825565856510482,-1.7020361048048345,0.0,0.45506011089392434
5930,1998-01-12,66696,24,2779,,1,1997-09-24,58360.68125,16,27018.40143712475,1000.0,89595.1,0.0,12059.51,10,11554.952469198843,24.1,-8862.433333333332,7187.231255961274,-14.6,-20300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,17161.571428571428,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5056.3125,277.2,1.0,-12260.0,0.0,-12260.0,0.0,0.0,0.0,0.0,3197.0766666666677,0.625,0.4375,0.0,0.5,0.0625,0.0,0.0,1,1,1976-01-01,-1.0,-1.0,0,1204953,0,0,0,1,1,1.0,12541,0.29,0.167,0.01114566294286997,0.14,110,4.363636363636364,-2417.0272727272727,3288.957272727273,1045.0833333333333,3.0591595566541754,-0.7348916608828495,22.046575342465754,1.3433354324097397,0.37606453160609327,1.1504414057814565,0.0,0.8515753129192432
6486,1998-01-15,152160,60,2536,,1,1996-04-23,28077.73140495868,121,9880.246623423534,500.0,56534.6,0.0,7997.248888888889,45,8475.970887150821,22.6,-4398.761643835616,3932.084467366943,-14.6,-13600.0,-6260.0,3.0,2739.4884558982903,-4192.0,-9367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1875.0,500.0,21.0,16662.95238095238,0.0,0.0,0.0,0.0,0.0,-2390.7425,199.5,16.0,-9136.0,0.0,-9136.0,0.0,0.0,0.0,0.0,-2661.512754946727,0.371900826446281,0.03305785123966942,0.17355371900826447,0.6611570247933884,0.1322314049586777,0.0,0.0,2,0,1948-04-11,-1.0,-1.0,5,74062,99,15,4,2,7,0.614,8114,2.38,0.119,0.0024033917528557157,0.2400000000000002,632,5.743670886075949,-505.9538754985261,379.6162447257384,676.1666666666666,-3.936178587547538,-1.3328035418085518,49.797260273972604,0.37154705573080965,0.2666272344900105,-1.0494924112565958,0.0,0.3159393404903765
5245,1998-01-17,125472,24,5228,,0,1997-04-11,71376.04415584415,77,25109.1948031388,800.0,143696.8,0.0,18798.165625,32,17581.826340297903,44.6,-12187.636363636364,15269.835187564766,-100.0,-64700.0,-23133.0,1.0,0.0,-23133.0,-23133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,26052.130434782608,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10458.82857142857,365.0,12.0,-9814.658333333333,7485.0336345219075,-14882.0,0.0,0.0,0.0,0.0,-16522.470738636363,0.4155844155844156,0.2987012987012987,0.0,0.5454545454545454,0.15584415584415584,0.0,0.0,2,0,1946-07-01,-1.0,-1.0,5,51428,50,11,3,1,4,0.527,8402,3.13,0.12,0.0019444660496227735,0.8500000000000001,281,8.220640569395018,-3770.886444516338,2006.921596975089,700.1666666666666,-23.597911076367097,-1.8789405875147123,51.583561643835615,1.1452499362407549,0.13392629431267533,-3.1603807839778812,0.0,0.763256065983967
6643,1998-01-18,35856,24,1494,,1,1996-08-17,55660.65578947368,95,13977.180083878635,600.0,81244.2,0.0,11881.968571428572,35,12291.616189830402,56.3,-5642.253333333333,6306.381348794996,-14.6,-24700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,21699.78947368421,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4255.9734375,292.5,12.0,-5215.0,0.0,-5215.0,0.0,0.0,0.0,0.0,6239.715238095238,0.3684210526315789,0.2,0.0,0.6736842105263158,0.12631578947368421,0.0,0.0,1,0,1967-07-19,-1.0,-1.0,2,162580,83,26,5,1,6,0.728,9538,1.51,0.111,-0.004114897281338418,0.30000000000000004,519,5.491329479768786,-326.1418111753372,686.8189925681255,794.8333333333334,7.85034418716113,-0.4748584630076129,30.523287671232875,2.26584672021419,0.5320169567157519,4.176516223624658,0.0,1.1835190614855717
5260,1998-01-19,123300,36,3425,,2,1996-07-03,55026.619999999995,90,25548.05400167749,800.0,132024.9,0.0,15551.73,40,15967.40490738908,89.5,-11225.0,15510.400765773064,-30.0,-58800.0,-16835.0,2.0,9889.595441675054,-9842.0,-23828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,23820.076923076922,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9121.33548387097,288.7,0.0,0.0,0.0,0.0,2.0,-2100.0,-2100.0,0.0,-12508.27,0.4444444444444444,0.28888888888888886,0.0,0.6888888888888889,0.0,0.022222222222222223,0.0,1,0,1945-03-17,0.0,1.0,3,118650,8,8,5,1,3,0.856,9832,3.32,0.114,-0.008209018120522545,1.1600000000000006,565,4.778761061946903,-1489.911504424779,825.7555752212389,819.3333333333334,-15.266399511798209,-1.8043008719930198,52.87945205479452,1.0707615571776155,0.23922141119221413,-3.6520496350364966,0.0,0.727916441636096
5569,1998-01-20,504000,60,8400,,1,1996-03-27,20942.59435483871,124,7160.246306640331,200.0,39172.5,0.0,4445.108196721311,61,3685.897378897712,10.6,-3891.6539682539683,3082.4389101983784,-14.6,-10400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,6737.55,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2531.4939393939394,115.3,18.0,-4247.0,0.0,-4247.0,0.0,0.0,0.0,0.0,553.454228467343,0.49193548387096775,0.3225806451612903,0.0,0.532258064516129,0.14516129032258066,0.0,0.0,1,1,1971-02-28,-1.0,-1.0,1,75232,55,26,4,1,5,0.41700000000000004,8980,1.95,0.111,-0.00014621437686091024,0.26,664,5.602409638554217,-175.82773952954676,200.83320165909538,748.3333333333334,0.7395824879296342,-0.8754913932408737,26.912328767123288,0.07772321428571428,0.08908730158730159,0.06588740815087417,0.0,0.07485068097111132
7110,1998-01-21,31260,12,2605,,1,1996-04-07,25084.423664122136,131,8521.249762977908,1000.0,46698.9,0.0,5121.85294117647,51,5503.447085067792,32.4,-3091.0275,2572.2637699153224,-14.6,-9800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8627.866666666667,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1551.067857142857,188.7,17.0,-6742.0,0.0,-6742.0,0.0,0.0,0.0,0.0,2030.8254411764701,0.3893129770992366,0.22900763358778625,0.0,0.6412213740458015,0.1297709923664122,0.0,0.0,2,1,1968-03-21,-1.0,-1.0,3,159617,29,19,8,1,9,0.852,9198,3.33,0.131,0.0021050389369553367,0.9500000000000002,654,6.009174311926605,-141.790252293578,234.94738262277386,766.5,2.6494787229960473,-0.6034979011502043,29.85753424657534,1.4938867562380038,0.2942418426103647,0.7795875014113129,0.0,0.9138424397465879
7139,1998-01-22,23412,12,1951,,1,1996-05-29,54304.50852713179,129,14228.947498673428,800.0,88158.1,0.0,13270.7375,40,13633.722181502888,12.3,-5373.741573033708,6993.546641739359,-14.6,-37120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,25086.666666666668,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4884.451807228916,280.8,16.0,-3234.0,0.0,-3234.0,9.0,-1900.0,-800.0,988.6859966642593,7896.995926966291,0.31007751937984496,0.16279069767441862,0.0,0.6434108527131783,0.12403100775193798,0.06976744186046512,0.0,2,1,1955-08-26,0.0,1.0,4,226122,32,50,7,4,4,0.626,8994,3.8,0.11,-0.0020519896339144354,0.9900000000000002,603,6.4179104477611935,-267.35032701660236,660.2356965174129,749.5,10.536352137379975,-0.40493164551206806,42.43835616438356,3.7655091406116523,0.3841619682214249,4.047665774969908,0.0,1.5614043814740004
6791,1998-01-23,566640,60,9444,,1,1997-03-21,36640.32207792207,77,10665.19971885472,200.0,61992.7,0.0,6608.759375000001,32,9082.112364027022,34.0,-4035.1111111111113,4475.416834940032,-14.6,-19200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,14962.857142857143,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3324.3175,178.4,23.0,-2026.391304347826,1488.1356163496057,-3912.0,0.0,0.0,0.0,0.0,2573.6482638888892,0.4155844155844156,0.18181818181818182,0.0,0.5194805194805194,0.2987012987012987,0.0,0.0,2,0,1972-02-06,-1.0,-1.0,0,1204953,0,0,0,1,1,1.0,12541,0.29,0.167,0.01114566294286997,0.14,308,7.499999999999999,-393.030303030303,643.7103287337662,1045.0833333333333,2.4626249235839786,-0.6105701361098672,25.980821917808218,0.10940403077791895,0.11066108993364393,0.2725167581415596,0.0,0.10382296192779869
5360,1998-01-25,176328,36,4898,,1,1996-05-10,47164.91871345029,171,16696.592829496705,400.0,87431.8,0.0,15968.643902439026,41,16701.37819745797,83.3,-4643.929133858268,6012.82599800125,-14.6,-26500.0,-9504.0,3.0,9365.323646302886,-3133.0,-20257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2350.0,400.0,20.0,32328.0,0.0,0.0,0.0,0.0,0.0,-5438.548235294117,287.1,64.0,-2383.75,3519.103015222207,-8404.0,0.0,0.0,0.0,0.0,1820.7147685807577,0.23976608187134502,0.011695906432748537,0.11695906432748537,0.49707602339181284,0.3742690058479532,0.0,0.0,2,1,1943-06-14,-1.0,-1.0,6,107911,88,33,6,2,7,0.509,8240,2.53,0.099,0.00049114548099823,1.0300000000000002,625,8.208,-679.100598425197,766.4949073170733,686.6666666666666,2.6515263620108125,-0.8859818792563429,54.654794520547945,0.4958475114559231,0.14019327616714305,0.3717261675338419,0.0,0.4026929435120127
5287,1998-01-26,64224,24,2676,,2,1996-11-12,45735.83829787234,47,19455.06988026238,900.0,92048.9,0.0,8078.744000000001,25,14215.048373175989,48.9,-8105.272727272727,8647.256081069978,-30.0,-33600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,18043.81818181818,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4244.79375,328.5,4.0,-9749.0,0.0,-9749.0,0.0,0.0,0.0,0.0,-26.528727272726428,0.5319148936170213,0.23404255319148937,0.0,0.6808510638297872,0.0851063829787234,0.0,0.0,2,1,1937-12-13,-1.0,-1.0,1,77963,60,23,4,2,4,0.515,8546,2.95,0.126,0.0061567666713697525,1.0699999999999994,440,3.2045454545454546,-552.6322314049587,550.8234545454546,712.1666666666666,-0.03725072867689178,-1.0032837687730576,60.16164383561644,1.4332476955655207,0.2661310413552566,-0.00991357521402333,0.0,0.8892268652637156
6553,1998-01-26,42384,12,3532,,1,1996-10-08,48865.98409090909,132,24319.344887497962,700.0,123072.0,0.0,12888.097727272729,44,14628.646083952184,53.9,-5716.2444444444445,10083.084522258061,-14.6,-60300.0,-11515.142857142857,7.0,7320.844655925331,-3735.0,-20765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,19462.48275862069,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6630.581333333333,253.5,28.0,-1559.425,1446.9166905360694,-3077.0,0.0,0.0,0.0,0.0,-4343.289574314573,0.3333333333333333,0.2196969696969697,0.0,0.5681818181818182,0.21212121212121213,0.0,0.0,1,0,1941-12-07,-1.0,-1.0,3,128118,9,16,6,3,8,0.853,9317,6.49,0.097,-0.0006010084453394527,0.5800000000000001,475,8.336842105263157,-1088.2981453634086,813.9851196172249,776.4166666666666,-5.594018985915517,-1.3370000496755752,56.175342465753424,2.9037372593431483,0.21982351830879576,-1.2296969349701508,0.0,1.3619343659129053
7072,1998-01-27,22104,12,1842,,1,1997-01-13,44135.94383561644,73,9993.711593699896,700.0,61159.2,0.0,7411.3,25,7430.823389212442,54.2,-3041.0458333333336,2520.137076730983,-14.6,-10400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,13107.42857142857,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2223.806976744186,194.4,16.0,-3035.5,1207.8544062372198,-4205.0,0.0,0.0,0.0,0.0,4370.254166666667,0.3424657534246575,0.1917808219178082,0.0,0.589041095890411,0.2191780821917808,0.0,0.0,1,0,1965-04-10,-1.0,-1.0,3,125236,28,11,1,4,5,0.877,9675,6.43,0.1,-0.0010619949535277395,1.25,379,5.778364116094987,-240.71602902374673,586.646437994723,806.25,5.420470284237726,-0.4103255614174751,32.821917808219176,2.766883821932682,0.4377035830618892,2.37255926529135,0.0,1.3262480872289166
6044,1998-01-27,57060,12,4755,,2,1996-12-08,46000.645348837206,86,21829.525560071193,900.0,103606.4,0.0,14761.283333333333,30,16148.43945275728,76.2,-6648.811320754717,9177.46339610202,-30.0,-40600.0,-4669.666666666667,3.0,108.36204747665722,-4546.0,-4748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,25905.176470588234,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6909.760416666667,233.7,21.0,-1537.0,1722.382274641724,-3913.0,0.0,0.0,0.0,0.0,3442.805345911949,0.3488372093023256,0.19767441860465115,0.0,0.5581395348837209,0.2441860465116279,0.0,0.0,1,1,1943-03-09,-1.0,-1.0,4,228848,15,40,18,2,6,0.5720000000000001,9893,4.09,0.096,0.00115360413899182,0.6299999999999999,415,6.216867469879518,-818.2032280063651,1067.0807228915662,824.4166666666666,4.176050151717718,-0.766767884053987,54.92602739726028,1.815744830003505,0.17337889940413598,0.7240389791612932,0.0,1.0352268198447219
5332,1998-01-29,37944,36,1054,,1,1996-06-14,61295.969158878506,107,18670.11339752635,500.0,100074.6,0.0,13434.728947368421,38,13736.781639617948,59.4,-6342.092753623188,9149.634587726294,-14.6,-31400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,25305.6,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5317.567088607595,347.4,1.0,391.1,0.0,391.1,7.0,-1928.5714285714287,-500.0,813.8678961483567,7092.636193745233,0.35514018691588783,0.18691588785046728,0.0,0.7383177570093458,0.009345794392523364,0.06542056074766354,0.0,1,0,1966-04-10,0.0,1.0,0,1204953,0,0,0,1,1,1.0,12541,0.29,0.167,0.01114566294286997,0.14,594,5.404040404040404,-320.30771482945397,678.5216640085061,1045.0833333333333,6.78667046686411,-0.4720670419528985,31.827397260273973,2.637428842504744,0.9915401644528778,6.729256350801929,0.0,1.29127707010826
6866,1998-02-05,122472,24,5103,,1,1996-10-28,48395.94017857143,112,20832.490600084413,1000.0,106089.9,0.0,15254.487234042554,47,22717.350814622205,14.0,-10343.859999999999,11745.0311843674,-14.6,-68400.0,-13692.4,5.0,7920.831761879556,-5483.0,-22039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1300.0,1000.0,15.0,47302.2,0.0,0.0,0.0,0.0,0.0,-6383.270238095238,361.5,11.0,-13461.0,0.0,-13461.0,0.0,0.0,0.0,0.0,-8781.772765957445,0.41964285714285715,0.017857142857142856,0.13392857142857142,0.75,0.09821428571428571,0.0,0.0,1,0,1961-01-31,-1.0,-1.0,4,42821,4,13,5,1,3,0.484,8173,5.887854352870287,0.124,-0.003825092883056241,1.122145647129713,465,7.225806451612903,-1550.726451612903,984.1604667124228,681.0833333333334,-12.893830073594682,-1.5756845596461395,37.038356164383565,0.8662379972565157,0.13346724149193287,-1.7209039321884076,0.0,0.6239246383738313
6633,1998-02-05,160656,24,6694,,1,1996-04-25,52422.491095890415,146,30895.467289617936,400.0,173151.0,0.0,16405.022807017544,57,17460.598091171873,91.6,-9098.448101265823,12137.15168492117,-14.6,-56400.0,-12066.6,10.0,4562.234812993396,-3635.0,-18218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,25862.916666666668,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7594.746363636364,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4760.02529424828,0.3904109589041096,0.2465753424657534,0.0,0.7534246575342466,0.0,0.0,0.0,1,0,1970-12-10,-1.0,-1.0,1,92084,55,29,4,3,5,0.467,10124,0.56,0.141,0.005494982841753182,-0.020000000000000018,651,6.728110599078342,-975.3478387680103,755.9918344247716,843.6666666666666,-5.642068701203019,-1.2901565788870524,27.175342465753424,1.0777748730206156,0.12603326361916142,-0.7110883319761399,0.0,0.7312975485118759
